StockCode,Description,Quantity,TotalPrice,cumQty,cumPct
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,61,118.94999999999999,5604408,0.9957313170945951
84402B,PURPLE DRESS JEWELLERY STAND,61,48.19,5604469,0.9957421549226658
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,61,568.13,5604530,0.9957529927507367
84750B,BLACK SMALL GLASS CAKE STAND,61,54.99,5604591,0.9957638305788076
17109D,FLOWER FAIRY INCENSE BOUQUET,61,32.349999999999994,5604652,0.9957746684068783
84741C,CITRUS GARLAND FELT FLOWERS ,60,117.0,5604712,0.9957853285656365
90214G,"LETTER ""G"" BLING KEY RING",60,40.199999999999996,5604772,0.9957959887243948
16207A,PINK STRAWBERRY HANDBAG ,60,163.1,5604832,0.995806648883153
90214M,"LETTER ""M"" BLING KEY RING",60,49.82,5604892,0.9958173090419111
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,60,720.93,5604952,0.9958279692006693
17107D,FLOWER FAIRY 5 DRAWER LINERS,60,153.0,5605012,0.9958386293594275
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,60,98.99999999999999,5605072,0.9958492895181857
22533,check,60,0.0,5605132,0.9958599496769439
23244,STORAGE TIN VINTAGE LEAF,60,117.0,5605192,0.9958706098357021
23497,CLASSIC CROME BICYCLE BELL ,60,77.4,5605252,0.9958812699944602
23578,SNACK TRAY RED GINGHAM,60,125.72,5605312,0.9958919301532184
22655,VINTAGE RED KITCHEN CABINET,60,8125.0,5605372,0.9959025903119767
22873,NUMBER TILE COTTAGE GARDEN 5,60,145.5,5605432,0.9959132504707349
23061,VINTAGE ENGRAVED HEART,60,75.0,5605492,0.995923910629493
20997,ROSE DU SUD CUSHION COVER ,59,257.61,5605551,0.9959343931189386
23472, NINE DRAWER OFFICE TIDY,59,909.37,5605610,0.9959448756083842
84658,WHITE STITCHED CUSHION COVER,59,426.13,5605669,0.9959553580978296
84927E,FLOWERS TILE HOOK,59,80.16000000000001,5605728,0.9959658405872752
22826,LOVE SEAT ANTIQUE WHITE METAL,58,6210.0,5605786,0.9959761454074082
22597,CHRISTMAS MUSICAL ZINC HEART ,58,67.89999999999999,5605844,0.9959864502275411
84993B,75 BLACK PETIT FOUR CASES,58,24.36,5605902,0.995996755047674
84919,BLUE CUSHION COVER WITH FLOWER,58,381.78000000000003,5605960,0.9960070598678069
35649,VINTAGE BEAD COSMETIC BAG ,57,156.85,5606017,0.9960171870186272
21784,SHOE SHINE BOX ,57,633.0699999999999,5606074,0.9960273141694475
90154,LAZER CUT NECKLACE W PASTEL BEADS,57,421.75,5606131,0.9960374413202677
84508C,BLUE CIRCLES DESIGN TEDDY,57,157.5,5606188,0.996047568471088
35638B,PINK/BLUE STRING CURTAIN ,57,128.32999999999998,5606245,0.9960576956219084
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,57,121.38000000000001,5606302,0.9960678227727287
84846A,SCENTED CANDLE IN DIGITALIS TIN,57,128.14000000000001,5606359,0.9960779499235489
72801G,4 BURGUNDY WINE DINNER CANDLES,57,72.46,5606416,0.9960880770743692
20748,KENSINGTON COFFEE SET,57,751.17,5606473,0.9960982042251895
20754,Found,57,0.0,5606530,0.9961083313760097
84508B,STRIPES DESIGN TEDDY,57,145.35,5606587,0.99611845852683
21720,CAKE SHOP  STICKER SHEET,57,48.449999999999996,5606644,0.9961285856776503
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,56,152.24,5606700,0.996138535159158
21333,CLASSIC WHITE FRAME,56,168.16000000000003,5606756,0.9961484846406656
79030D,"TUMBLER, BAROQUE",56,84.03999999999999,5606812,0.9961584341221732
22184,CAKE STAND VICTORIAN FILIGREE LARGE,56,471.86,5606868,0.9961683836036809
20773,BLUE PAISLEY NOTEBOOK,56,92.39999999999999,5606924,0.9961783330851885
84429A,MEDIUM PINK BUDDHA HEAD ,55,185.45000000000002,5606979,0.9961881048973835
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,55,115.50000000000001,5607034,0.9961978767095785
37444A,YELLOW BREAKFAST CUP AND SAUCER,55,67.13000000000001,5607089,0.9962076485217736
23413,DECORATIVE VINTAGE COFFEE  BOX,55,291.85,5607144,0.9962174203339685
85216,ASSORTED CAKES FRIDGE MAGNETS,55,35.75,5607199,0.9962271921461636
85006,SET 4 NURSERY DES ROUND BOXES,55,57.25,5607254,0.9962369639583586
22824,3 TIER SWEETHEART GARDEN SHELF,55,1938.2500000000002,5607309,0.9962467357705536
72802A,Had been put aside.,54,0.0,5607363,0.9962563299134359
20782,CAMOUFLAGE EAR MUFF HEADPHONES,54,373.57,5607417,0.9962659240563183
90115,SUMMER BUTTERFLIES BAG CHARM,54,134.53,5607471,0.9962755181992007
23229,DONKEY TAIL GAME ,54,189.54000000000002,5607525,0.9962851123420831
85049B,LUSH GREENS RIBBONS,54,67.5,5607579,0.9962947064849654
90134,OLD ROSE COMBO BEAD NECKLACE,54,157.5,5607633,0.9963043006278478
21420,OYSTER TRINKET BOX,54,123.66,5607687,0.9963138947707302
22803,IVORY EMBROIDERED QUILT ,54,2038.0900000000001,5607741,0.9963234889136126
90160C,TURQ+RED BOUDICCA LARGE BRACELET,54,377.04,5607795,0.9963330830564949
20696,FLORAL SOFT CAR TOY,54,230.81,5607849,0.9963426771993773
72811,SMALL ZINC/GLASS CANDLEHOLDER,53,78.92999999999999,5607902,0.9963520936729471
85135B,Found,53,0.0,5607955,0.9963615101465167
90149,SILVER FLOWR PINK SHELL NECKLACE,53,342.76000000000005,5608008,0.9963709266200865
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,53,132.7,5608061,0.9963803430936562
84510a,SET OF 4 ENGLISH ROSE COASTERS,53,130.48,5608114,0.996389759567226
21031,SPACE CADET BLACK,53,65.49,5608167,0.9963991760407958
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,53,50.72,5608220,0.9964085925143654
84600,NEW BAROQUE JEWELLERY BOX ,53,446.89,5608273,0.9964180089879352
90093,CLEAR CRYSTAL STAR PHONE CHARM,52,28.569999999999997,5608325,0.9964272477921923
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",52,19.4,5608377,0.9964364865964493
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,52,195.32,5608429,0.9964457254007065
21129,SILVER FISHING GNOME ,52,419.52000000000004,5608481,0.9964549642049636
84527,FLAMES SUNGLASSES PINK LENSES,52,95.1,5608533,0.9964642030092207
47013C,WINE BOTTLE DRESSING DARK BLUE,52,12.969999999999999,5608585,0.9964734418134777
71510,SQUARE METAL CANDLEHOLDER BASE,52,36.519999999999996,5608637,0.9964826806177349
46126A,ELVIS WALLHANGING / CURTAIN,52,69.84,5608689,0.996491919421992
85136C,RED SHARK HELICOPTER,52,421.18,5608741,0.9965011582262491
20847,ZINC HEART LATTICE CHARGER LARGE,52,217.57999999999998,5608793,0.9965103970305061
18098c,PORCELAIN BUTTERFLY OIL BURNER,52,263.12,5608845,0.9965196358347633
44236,PINK/PURPLE CIRCLE CURTAIN,52,56.52,5608897,0.9965288746390204
44242B,PINK FEATHERS CURTAIN,52,50.28,5608949,0.9965381134432775
84226,HEN HOUSE W FAMILY IN BARN & NEST,51,36.21,5609000,0.996547174578222
85168B,BLACK BAROQUE CARRIAGE CLOCK,51,432.78999999999996,5609051,0.9965562357131664
21904,HOUSE WRECKING METAL SIGN ,51,107.10000000000001,5609102,0.9965652968481109
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,51,153.29000000000002,5609153,0.9965743579830553
23458,DOLLY CABINET 3 DRAWERS ,51,762.4499999999999,5609204,0.9965834191179997
22407,MONEY BOX FIRST ADE DESIGN,51,63.75,5609255,0.9965924802529442
22416,SET OF 36 SPACEBOY PAPER DOILIES,51,75.42,5609306,0.9966015413878887
82011C,BATHROOM SCALES FOOTPRINTS IN SAND,51,172.05,5609357,0.9966106025228332
84875D,BLUE SQUARE COMPACT MIRROR,51,63.75,5609408,0.9966196636577777
90120C,GREEN MURANO TWIST BRACELET,51,215.20000000000002,5609459,0.9966287247927221
23018,LARGE APOTHECARY MEASURING JAR ,51,612.1600000000001,5609510,0.9966377859276666
90200C,BLUE SWEETHEART BRACELET,50,211.43,5609560,0.9966466693932984
90031,BILI NUT AND WOOD NECKLACE,50,59.89,5609610,0.9966555528589303
35833P,4 PINK FLOCK CHRISTMAS BALLS,50,89.72,5609660,0.996664436324562
85185B,Found in w/hse,50,0.0,5609710,0.9966733197901939
84638,SMALL KITCHEN FLOWER POTS PLAQUE,50,331.5,5609760,0.9966822032558257
85167B,BLACK GRAND BAROQUE PHOTO FRAME,50,109.94,5609810,0.9966910867214576
21270,ANTIQUE CREAM CUTLERY CUPBOARD,50,530.19,5609860,0.9966999701870893
40046A,RED DAISY PAPER LAMPSHADE,50,62.5,5609910,0.9967088536527212
84927A,WAKE UP COCKEREL TILE HOOK,50,70.45,5609960,0.996717737118353
85017C,ENVELOPE 50 CURIOUS IMAGES,50,27.02,5610010,0.9967266205839849
23692,WRAP A PRETTY THANK YOU,50,21.0,5610060,0.9967355040496166
23047,PAPER LANTERN 5 POINT SEQUIN STAR,50,287.5,5610110,0.9967443875152485
16169P,WRAP GREEN RUSSIAN FOLKART ,50,21.0,5610160,0.9967532709808803
21937,found,50,0.0,5610210,0.9967621544465122
21758,VINTAGE SHELLS PRINT,50,427.46000000000004,5610260,0.9967710379121439
23691,KEEP CALM BIRTHDAY WRAP,50,21.0,5610310,0.9967799213777758
16151A,FLOWERS HANDBAG blue and orange,49,61.25,5610359,0.996788627174095
85114a,BLACK ENCHANTED FOREST PLACEMAT,49,161.70000000000002,5610408,0.9967973329704142
84686,BEACH HUT MIRROR,49,66.39,5610457,0.9968060387667333
20795,LARGE BLUE PROVENCAL CERAMIC BALL,49,113.05000000000001,5610506,0.9968147445630525
20780,BLACK EAR MUFF HEADPHONES,48,318.19,5610554,0.9968232726900591
90214H,"LETTER ""H"" BLING KEY RING",48,36.76,5610602,0.9968318008170657
21192,wrongly marked,48,0.0,5610650,0.9968403289440722
21738,COSY SLIPPER SHOES SMALL  RED ,48,150.48000000000002,5610698,0.9968488570710787
84927D,LA PALMIERA TILE HOOK,48,52.25,5610746,0.9968573851980853
23131,had been put aside,48,0.0,5610794,0.9968659133250919
23148,MINITURE ANTIQUE ROSE HOOK IVORY,48,40.8,5610842,0.9968744414520984
23366,SET 12 COLOUR PENCILS DOILEY,48,31.200000000000003,5610890,0.9968829695791049
21413,PERIWINKLE T-LIGHT HOLDER,48,75.02,5610938,0.9968914977061115
22812,check,48,0.0,5610986,0.9969000258331181
DCGSSBOY,BOYS PARTY BAG,47,150.54999999999998,5611033,0.996908376290812
23429,RED RETRO KITCHEN WALL CLOCK,47,400.01,5611080,0.9969167267485058
DCGSSGIRL,GIRLS PARTY BAG,47,144.43,5611127,0.9969250772061998
90018A,SILVER M.O.P ORBIT DROP EARRINGS,46,193.33,5611173,0.9969332499945811
84801A,PINK HYDRANGEA ART FLOWER,46,96.60000000000001,5611219,0.9969414227829624
85099f,JUMBO BAG STRAWBERRY,46,232.05999999999997,5611265,0.9969495955713437
84898F,YELLOW FLOWERS FELT HANDBAG KIT,46,98.63000000000001,5611311,0.9969577683597249
84597C,RETRO PINK BALL ASHTRAY ,46,57.5,5611357,0.9969659411481062
84466,TOP SECRET PEN SET,46,57.5,5611403,0.9969741139364875
90206C,CRYSTAL DIAMANTE STAR BROOCH,46,229.68,5611449,0.9969822867248688
84870C,GREEN GEISHA GIRL ,46,146.05,5611495,0.99699045951325
35597D,PINK/WHITE CHRISTMAS TREE 30CM,46,17.48,5611541,0.9969986323016313
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,45,74.53,5611586,0.9970066274207
90129A,PINK GLASS TASSLE BAG CHARM ,45,82.97999999999999,5611631,0.9970146225397686
85146,JARDIN ETCHED GLASS SMALL BELL JAR,45,171.11,5611676,0.9970226176588373
72133,COLUMBIAN CANDLE RECTANGLE,45,63.51,5611721,0.997030612777906
85055,FRENCH ENAMEL UTENSIL HOLDER,45,183.71,5611766,0.9970386078969745
90158,ST TROPEZ NECKLACE,45,224.12,5611811,0.9970466030160432
22949,SET OF 36 DOLLY GIRL PAPER DOILIES,45,69.66,5611856,0.9970545981351119
47341B,BLUE TABLE RUN FLOWER,45,56.25,5611901,0.9970625932541805
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,45,112.21,5611946,0.9970705883732491
72709,IVORY SCULPTED RND CANDLE ,44,37.4,5611990,0.9970784058230051
21132,SILVER STANDING GNOME   ,44,217.35999999999999,5612034,0.9970862232727611
23038,T-LIGHT HOLDER SILVER SAUCER,44,42.919999999999995,5612078,0.9970940407225172
20661,BLUE POLKADOT PURSE ,44,141.15,5612122,0.9971018581722731
82001s,VINYL RECORD FRAME SILVER,44,328.23999999999995,5612166,0.9971096756220291
84870B,BLUE GEISHA GIRL ,44,146.07999999999998,5612210,0.9971174930717851
90062,CARNIVAL BRACELET,44,558.03,5612254,0.9971253105215412
90071,RUBY GLASS CLUSTER EARRINGS,44,54.62,5612298,0.9971331279712972
22407,MONEY BOX FIRST AID DESIGN,44,36.78,5612342,0.9971409454210531
47344B,BLUE FLOWER DES PURSE,44,43.66,5612386,0.9971487628708092
85185B,PINK HORSE SOCK PUPPET KIT,44,129.8,5612430,0.9971565803205652
16168M,found,44,0.0,5612474,0.9971643977703212
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,43,450.08,5612517,0.9971720375507646
23626,SET 10 CARDS DINKY TREE 17076,43,107.07000000000001,5612560,0.9971796773312079
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,43,399.03,5612603,0.9971873171116513
84760S,SMALL HANGING GLASS+ZINC LANTERN,43,62.349999999999994,5612646,0.9971949568920947
82011B,BATHROOM SCALES RUBBER DUCKS,43,146.85,5612689,0.9972025966725381
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,43,43.15,5612732,0.9972102364529815
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,43,315.27,5612775,0.9972178762334248
21281,VINTAGE KITCHEN PRINT SEAFOOD,43,129.63,5612818,0.9972255160138681
84509c,SET OF 4 POLKADOT PLACEMATS ,43,322.22,5612861,0.9972331557943115
21278,VINTAGE KITCHEN PRINT PUDDINGS,43,109.64999999999999,5612904,0.9972407955747549
20622,VIP PASSPORT COVER ,43,94.04,5612947,0.9972484353551982
20694,FLORAL PINK MONSTER,43,187.54,5612990,0.9972560751356416
23442,12 HANGING EGGS HAND PAINTED,42,87.36,5613032,0.9972635372467724
22285,"DECORATION HEN ON NEST, HANGING",42,74.42999999999999,5613074,0.9972709993579031
90192,JADE DROP EARRINGS W FILIGREE,42,209.10000000000002,5613116,0.9972784614690339
84989a,75 GREEN FAIRY CAKE CASES,42,87.51,5613158,0.9972859235801645
23455,SMALL PARLOUR FRAME,42,106.98000000000002,5613200,0.9972933856912953
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,42,191.1,5613242,0.997300847802426
90129E,PURPLE GLASS TASSLE BAG CHARM,42,77.03999999999999,5613284,0.9973083099135568
84985A,SET OF 72 GREEN PAPER DOILIES,42,60.9,5613326,0.9973157720246875
51020A,adjustment,41,0.0,5613367,0.9973230564665057
84725,FREESTYLE CANVAS ART PICTURE,41,39.65,5613408,0.9973303409083237
84688,BEACH HUT DESIGN BLACKBOARD,41,203.07,5613449,0.9973376253501418
21476,STEEL SWEETHEART ROUND TABLE CREAM,41,699.63,5613490,0.9973449097919599
84874B,BLUE TRAVEL FIRST AID KIT,41,67.50999999999999,5613531,0.997352194233778
84597B,RETRO BROWN BALL ASHTRAY ,41,51.25,5613572,0.997359478675596
84631,FRUIT TREE AND BIRDS WALL PLAQUE,41,348.53,5613613,0.9973667631174142
90210B,CLEAR ACRYLIC FACETED BANGLE,41,61.56,5613654,0.9973740475592323
23404,check,41,0.0,5613695,0.9973813320010504
84723,CHERRY BLOSSOM CANVAS ART PICTURE,41,97.95,5613736,0.9973886164428685
84461,12 PINK HEN+CHICKS IN BASKET,41,104.55,5613777,0.9973959008846865
90214R,"LETTER ""R"" BLING KEY RING",41,28.009999999999998,5613818,0.9974031853265046
90214N,"LETTER ""N"" BLING KEY RING",41,29.23,5613859,0.9974104697683228
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,40,42.58,5613899,0.9974175765408282
84877A,PINK ROUND COMPACT MIRROR,40,58.16,5613939,0.9974246833133337
22689,had been put aside,40,0.0,5613979,0.9974317900858392
90129F,RED GLASS TASSLE BAG CHARM,40,88.03,5614019,0.9974388968583446
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,40,17.16,5614059,0.9974460036308501
20748,Found,40,0.0,5614099,0.9974531104033555
90183A,AMBER DROP EARRINGS W LONG BEADS,40,117.24000000000001,5614139,0.997460217175861
23611,SET 10 CARDS RED RIDING HOOD 17214,40,99.60000000000001,5614179,0.9974673239483665
84974,S/2 ZINC HEART DESIGN PLANTERS,40,398.0,5614219,0.9974744307208719
84510c,SET OF 4 POLKADOT COASTERS,40,98.7,5614259,0.9974815374933774
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,40,131.81,5614299,0.9974886442658828
90130B,TURQ STONE/CRYSTAL EARRINGS,39,113.97,5614338,0.9974955733690757
90214P,"LETTER ""P"" BLING KEY RING",39,20.229999999999997,5614377,0.9975025024722685
84507B,STRIPES DESIGN MONKEY DOLL,39,118.72999999999999,5614416,0.9975094315754613
90120B,BLUE MURANO TWIST BRACELET,39,164.12,5614455,0.9975163606786541
22135,LADLE LOVE HEART PINK,39,24.98,5614494,0.997523289781847
72801c,4 ROSE PINK DINNER CANDLES,39,95.94,5614533,0.9975302188850398
90013C,GREEN VINTAGE EARRINGS ,39,158.08,5614572,0.9975371479882326
21360,JOY LARGE WOOD LETTERS,39,236.17,5614611,0.9975440770914255
90101,WHITE FRANGIPANI NECKLACE,39,98.07,5614650,0.9975510061946182
90214I,"LETTER ""I"" BLING KEY RING",38,29.619999999999997,5614688,0.9975577576284984
90160D,PINK BOUDICCA LARGE BRACELET,38,264.7,5614726,0.9975645090623786
20898,VINTAGE NOTEBOOK TRAVELOGUE,38,105.73,5614764,0.9975712604962588
90174,BUTTERFLY HAIR BAND,38,95.41999999999999,5614802,0.997578011930139
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,38,52.5,5614840,0.9975847633640192
78033,FLAG OF ST GEORGE CHAIR,38,185.3,5614878,0.9975915147978994
90160A,PURPLE BOUDICCA LARGE BRACELET,38,264.94,5614916,0.9975982662317796
84884a,ANT WHITE WIRE HEART SPIRAL,38,317.71999999999997,5614954,0.9976050176656598
90019A,SILVER M.O.P ORBIT BRACELET,38,197.09,5614992,0.99761176909954
22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,38,71.27,5615030,0.9976185205334202
84882,GREEN WIRE STANDING CANDLE HOLDER,38,157.34,5615068,0.9976252719673003
85145,JARDIN ETCHED GLASS LARGE BELL JAR,38,167.70000000000002,5615106,0.9976320234011805
84549,CROCHET WHITE RABBIT KEYRING ,38,69.38,5615144,0.9976387748350607
20781,GOLD EAR MUFF HEADPHONES,38,221.65,5615182,0.9976455262689409
35638A,PINK AND BLACK STRING CURTAIN,38,82.1,5615220,0.997652277702821
90164B,WHITE  ROSEBUD PEARL BRACELET,38,140.98,5615258,0.9976590291367012
22035,taig adjust,37,0.0,5615295,0.9976656029012688
90214B,"LETTER ""B"" BLING KEY RING",37,24.77,5615332,0.9976721766658364
35913B,WHITE/PINK CHICK EASTER DECORATION,37,36.33,5615369,0.9976787504304039
84944,found,37,0.0,5615406,0.9976853241949715
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,37,399.02,5615443,0.997691897959539
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,37,197.81,5615480,0.9976984717241065
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,36,13.680000000000003,5615516,0.9977048678193615
20798,CLEAR MILKSHAKE GLASS,36,75.60000000000001,5615552,0.9977112639146164
90198B,VINTAGE ROSE BEAD BRACELET BLACK,36,152.4,5615588,0.9977176600098713
22761,CHEST 7 DRAWER MA CAMPAGNE,36,895.38,5615624,0.9977240561051263
37462E,"PET MUG, GOLDFISH",36,13.1,5615660,0.9977304522003811
23196,RETO LEAVES MAGNETIC SHOPPING LIST,36,52.199999999999996,5615696,0.997736848295636
23126,DOLLCRAFT GIRL AMELIE,36,178.2,5615732,0.997743244390891
23430,BLUE RETRO KITCHEN WALL CLOCK,36,301.88,5615768,0.9977496404861459
23197,VEGETABLE MAGNETIC  SHOPPING LIST,36,49.8,5615804,0.9977560365814008
23254,KIDS CUTLERY DOLLY GIRL ,36,149.4,5615840,0.9977624326766558
23256,KIDS CUTLERY SPACEBOY ,36,149.4,5615876,0.9977688287719106
23035,DOORKNOB CERAMIC IVORY,36,52.199999999999996,5615912,0.9977752248671655
44228,CANNABIS LEAF BEAD CURTAIN,36,30.599999999999998,5615948,0.9977816209624204
23325,RUSTIC STRAWBERRY JAMPOT SMALL,36,59.39999999999999,5615984,0.9977880170576754
85114b,IVORY ENCHANTED FOREST PLACEMAT,36,118.86000000000001,5616020,0.9977944131529303
21910,WAY OUT METAL SIGN ,36,59.39999999999999,5616056,0.9978008092481851
23410,CURIO CABINET LINEN AND LACE ,36,290.1,5616092,0.9978072053434401
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,36,60.84,5616128,0.997813601438695
21486,PINK HEART DOTS HOT WATER BOTTLE,36,147.88,5616164,0.9978199975339499
90013B,BLACK VINTAGE EARRINGS,36,149.41000000000003,5616200,0.9978263936292049
85135C,found,36,0.0,5616236,0.9978327897244598
82615,PINK MARSHMALLOW SCARF KNITTING KIT,36,91.8,5616272,0.9978391858197146
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,35,97.13,5616307,0.9978454042456569
23015,CORDIAL GLASS JUG,35,297.13,5616342,0.9978516226715992
90197B,BLACK GLASS BRACELET W HEART CHARMS,35,174.73000000000002,5616377,0.9978578410975415
85197,SET OF 12 MINI BUNNIES IN A BUCKET,35,73.5,5616412,0.9978640595234838
84247E,PACK/12 XMAS FUN CARD,35,103.25000000000001,5616447,0.9978702779494261
90129C,GREEN GLASS TASSLE BAG CHARM,35,79.76,5616482,0.9978764963753683
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,35,5415.0,5616517,0.9978827148013106
21686,MEDINA STAMPED METAL STOOL,35,1351.64,5616552,0.9978889332272529
79191D,RETRO PLASTIC DAISY TRAY,35,37.61,5616587,0.9978951516531952
85161,ACRYLIC GEOMETRIC LAMP,35,568.65,5616622,0.9979013700791375
84905,PINK BUTTERFLY CUSHION COVER ,35,173.48,5616657,0.9979075885050798
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,35,148.63,5616692,0.997913806931022
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,34,285.46,5616726,0.9979198476876516
21816,CHRISTMAS TREE T-LIGHT HOLDER,34,49.3,5616760,0.9979258884442813
21736,Adjustment,34,0.0,5616794,0.9979319292009109
22149,check,34,0.0,5616828,0.9979379699575406
84510E,SET OF 4 GREEN CAROUSEL COASTERS,34,48.29,5616862,0.9979440107141703
21392,RED POLKADOT PUDDING BOWL,34,46.39,5616896,0.9979500514707998
84685,BEACH HUT KEY CABINET,34,177.33,5616930,0.9979560922274295
84707B,PINK JEWELLED MIRROR TRINKET TRAY,34,210.54999999999998,5616964,0.9979621329840591
90085,CRYSTAL STILETTO PHONE CHARM,34,36.76,5616998,0.9979681737406888
72812,LARGE ZINC GLASS CANDLEHOLDER,34,116.06,5617032,0.9979742144973185
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,34,577.35,5617066,0.9979802552539481
90210A,GREY ACRYLIC FACETED BANGLE,34,57.55,5617100,0.9979862960105778
47593A,CAROUSEL PONIES BABY BIB,33,14.37,5617133,0.9979921590978947
90143,SILVER BRACELET W PASTEL FLOWER,33,252.18,5617166,0.9979980221852117
90184B,AMETHYST CHUNKY BEAD BRACELET W STR,33,297.94,5617199,0.9980038852725287
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,33,93.19,5617232,0.9980097483598458
84358,FLOOR LAMP SHADE WOOD BASE,33,312.7,5617265,0.9980156114471628
15056p,EDWARDIAN PARASOL PINK,33,412.48,5617298,0.9980214745344798
23459,DOLLY CABINET 2 DRAWERS ,33,412.5,5617331,0.9980273376217967
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,33,14.43,5617364,0.9980332007091137
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,33,108.71000000000001,5617397,0.9980390637964308
71050,SMALL SINGLE FLAME CANDLE HOLDER,33,11.549999999999999,5617430,0.9980449268837478
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,32,324.01,5617462,0.9980506123017522
23454,SET OF 3 MINI HANGING PORTRAITS,32,123.2,5617494,0.9980562977197565
84993a,75 GREEN PETIT FOUR CASES,32,26.56,5617526,0.9980619831377608
84745A,PINK HANGING GINGHAM EASTER HEN,32,13.44,5617558,0.9980676685557652
84745B,BLUE HANGING GINGHAM EASTER HEN,32,13.44,5617590,0.9980733539737696
90173,PAIR BUTTERFLY HAIR CLIPS,32,120.34,5617622,0.998079039391774
84859B,BLUE DISCO HANDBAG,32,66.75999999999999,5617654,0.9980847248097784
20664,TROPICAL HOLIDAY PURSE ,32,81.66,5617686,0.9980904102277827
85040a,S/4 PINK FLOWER CANDLES IN BOWL,32,105.28,5617718,0.998096095645787
90089,PINK CRYSTAL SKULL PHONE CHARM,32,16.22,5617750,0.9981017810637914
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,32,119.84,5617782,0.9981074664817958
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,32,52.8,5617814,0.9981131518998002
22121,had been put aside,32,0.0,5617846,0.9981188373178046
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,32,60.0,5617878,0.998124522735809
23467,VINTAGE ZINC PLANTER  ,32,120.08000000000001,5617910,0.9981302081538133
35818B,"ACRYLIC JEWEL ICICLE, BLUE",31,11.780000000000001,5617941,0.998135715902505
72140E,BEST DAD CANDLE LETTERS,31,26.349999999999998,5617972,0.9981412236511967
20662,FIRST CLASS HOLIDAY PURSE ,31,90.42,5618003,0.9981467313998885
90185A,AMBER DIAMANTE EXPANDABLE RING,31,131.03,5618034,0.9981522391485802
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,31,16.77,5618065,0.998157746897272
90205A,LARGE MINT DIAMANTE HAIRSLIDE,31,51.51,5618096,0.9981632546459637
23143,ZINC WIRE KITCHEN ORGANISER,30,239.97,5618126,0.9981685847253428
16010,FOLDING CAMPING SCISSOR W/KNIF & S,30,3.5999999999999996,5618156,0.9981739148047218
23068,ALUMINIUM HEART,30,74.7,5618186,0.9981792448841009
90118,PINK DAISY BAG CHARM,30,74.64,5618216,0.9981845749634801
72369A,PINK CLEAR GLASS CANDLE PLATE,30,39.92,5618246,0.9981899050428592
84712B,PINK JEWELLED PHOTO FRAME,30,231.56,5618276,0.9981952351222383
20666,ECONOMY HOLIDAY PURSE,30,41.53,5618306,0.9982005652016174
22145,CHRISTMAS CRAFT HEART STOCKING ,30,63.0,5618336,0.9982058952809965
21657,MILK BOTTLE WITH GLASS STOPPER ,30,223.46,5618366,0.9982112253603755
16162M,alan hodge cant mamage this section,30,0.0,5618396,0.9982165554397546
21364,PEACE SMALL WOOD LETTERS,30,222.96,5618426,0.9982218855191337
90160B,RED BOUDICCA LARGE BRACELET,30,209.73000000000002,5618456,0.9982272155985128
35637C,PINK STRING CURTAIN WITH POLE,30,100.86,5618486,0.9982325456778919
